params/n_steps,params/n_epochs,params/use_sde,params/verbose,time/time_elapsed,params/max_grad_norm,params/gamma,params/rollout_buffer_class,time/total_timesteps,params/learning_rate,params/clip_range,params/rollout_buffer_kwargs,time/iterations,rollout/ep_len_mean,time/fps,params/_init_setup_model,params/vf_coef,params/normalize_advantage,params/sde_sample_freq,params/device,params/policy_kwargs,params/seed,params/ent_coef,params/policy,mean_reward,params/stats_window_size,params/batch_size,params/gae_lambda,rollout/ep_rew_mean,params/clip_range_vf,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/loss,train/clip_fraction,train/entropy_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
,,,,,,,,530000,,,,,,,,,,,,,,,,,,,,,,-0.03624439239501953,8.67625e-05,0.18403247545162837,0.013432368,-0.029033963220162932,0.2,0.008906610310077667,0.14831111105158926,-0.9936646739641826,21180,15.0,1.619980478286743
,,,,39223,,,,530250,,,,707,15.05,13,,,,,,,,,,1.4310844,,,,1.3466786400000001,,,,,,,,,,,,,
,,,,39272,,,,531000,,,,708,15.05,13,,,,,,,,,,1.3776718,,,,1.36117224,,0.019683659076690674,8.674375e-05,0.17188827693462372,0.014255192,-0.03322700356756236,0.2,-0.0005310997366905212,0.13142222301879278,-0.9981359779834748,21210,,
,,,,39321,,,,531750,,,,709,15.0,13,,,,,,,,,,1.2733967,,,,1.3664017900000003,,-0.03351593017578125,8.672500000000001e-05,0.21269672562678654,0.015393805,-0.032160844657404535,0.2,0.018416941165924072,0.14822222211708624,-0.9845331231753032,21240,,
,,,,39369,,,,532500,,,,710,15.0,13,,,,,,,,,,1.4897242,,,,1.4339476399999997,,-0.029552936553955078,8.670625000000001e-05,0.13033567865689596,0.013161687,-0.030206337880984774,0.2,-0.020591195672750473,0.12266666702926159,-0.9986878752708435,21270,,
,,,,39417,,,,533250,,,,711,15.0,13,,,,,,,,,,1.4481016,,,,1.4490873199999998,,0.07420068979263306,8.668750000000001e-05,0.055760989089806874,0.014107018,-0.03220736675131031,0.2,-0.05708204209804535,0.12502222252078354,-1.002769680817922,21300,,
,,,,39467,,,,534000,,,,712,15.0,13,,,,,,,,,,1.2724617,,,,1.3200981,,-0.001457810401916504,8.666875e-05,0.0812222607433796,0.016637573,-0.03360134058378428,0.2,-0.04551035910844803,0.1471999991685152,-0.9798096040884654,21330,,
,,,,39515,,,,534750,,,,713,15.0,13,,,,,,,,,,1.4468193,,,,1.3888928999999999,,0.011159718036651611,8.665e-05,0.23684007823467254,0.014990493,-0.03179638907429242,0.2,0.03443847596645355,0.12777777905575932,-0.9391608675320943,21360,,
,,,,,,,,535000,,,,,,,,,,,,,,,,,,,,,,0.0505375862121582,8.663125000000001e-05,0.039903094371159874,0.009964305,-0.027192588883741802,0.2,-0.06047888472676277,0.13079999995728334,-0.9672348936398824,21390,15.0,1.612186336517334
,,,,39568,,,,535500,,,,714,15.05,13,,,,,,,,,,1.4130307,,,,1.47074165,,,,,,,,,,,,,
,,,,39772,,,,536250,,,,715,15.05,13,,,,,,,,,,1.3401393,,,,1.3777908499999998,,-0.0021638870239257812,8.66125e-05,0.12390496184428533,0.012732784,-0.029286952973736645,0.2,-0.01737317442893982,0.141022221914803,-0.9661397874355316,21420,,
,,,,39820,,,,537000,,,,716,15.0,13,,,,,,,,,,1.428822,,,,1.3842302299999998,,0.021630823612213135,8.659375e-05,0.16858111172914506,0.015238536,-0.034712335594019095,0.2,-0.0028146281838417053,0.13208888818820316,-0.9727500518163045,21450,,
,,,,39869,,,,537750,,,,717,15.0,13,,,,,,,,,,1.374599,,,,1.36516152,,0.018522202968597412,8.6575e-05,0.08255917206406593,0.012880384,-0.02886645298624,0.2,-0.04046883061528206,0.1310666666055719,-0.9513834635416667,21480,,
,,,,39917,,,,538500,,,,718,15.0,13,,,,,,,,,,1.4059757,,,,1.37435665,,0.08697646856307983,8.655625e-05,0.15742265433073044,0.01084436,-0.030052868593535908,0.2,-0.00914175808429718,0.13217777782895912,-0.9446568171183268,21510,,
,,,,39965,,,,539250,,,,719,15.0,13,,,,,,,,,,1.3757834,,,,1.4279920400000001,,-0.03710198402404785,8.653750000000001e-05,0.1553077553709348,0.013795746,-0.02962669662398595,0.2,-0.005103223025798798,0.15213333193678408,-0.9460081060727438,21540,,
,,,,,,,,540000,,,,,,,,,,,,,,,,1.493089,,,,,,0.009707510471343994,8.651875000000001e-05,0.07537966892123223,0.010566173,-0.030574758148462406,0.2,-0.04177546501159668,0.1333333320915699,-0.8818732957045238,21570,15.0,1.6295364618301391
,,,,40020,,,,540000,,,,720,15.0,13,,,,,,,,,,,,,,1.42979471,,,,,,,,,,,,,
,,,,40071,,,,540750,,,,721,15.05,13,,,,,,,,,,1.2695292,,,,1.33404561,,0.009051740169525146,8.65e-05,0.0736908550063769,0.012330282,-0.030537734531549118,0.2,-0.04614394158124924,0.11897777759004384,-0.9153060813744863,21600,,
,,,,40121,,,,541500,,,,722,15.05,13,,,,,,,,,,1.4184434,,,,1.3440087999999997,,0.3053662180900574,8.648125e-05,0.1541731392343839,0.01110405,-0.02753819211559989,0.2,-0.00325930118560791,0.12853333251550794,-0.8975314180056254,21630,,
,,,,40170,,,,542250,,,,723,15.0,13,,,,,,,,,,1.3739405,,,,1.42220162,,0.08529585599899292,8.64625e-05,0.06570740876098474,0.012689551,-0.02913009581716938,0.2,-0.04579323157668114,0.15831111194565892,-0.912416132291158,21660,,
,,,,40219,,,,543000,,,,724,15.0,13,,,,,,,,,,1.3409189,,,,1.3512918700000003,,-0.01631021499633789,8.644375e-05,0.11410535126924515,0.01200786,-0.025507137654576854,0.2,-0.023125655949115753,0.11964444414867709,-0.933608720699946,21690,,
,,,,40270,,,,543750,,,,725,15.0,13,,,,,,,,,,1.4104079,,,,1.3965809499999997,,0.07019853591918945,8.6425e-05,0.1712685982386271,0.013272839,-0.030510656572961162,0.2,-0.015929266810417175,0.14542222265154123,-0.9309904038906097,21720,,
,,,,40321,,,,544500,,,,726,15.0,13,,,,,,,,,,1.312913,,,,1.3784375599999998,,-0.10400211811065674,8.640625e-05,0.05850238191584746,0.015231654,-0.029608148900564343,0.2,-0.0518520250916481,0.14786666594445705,-0.9530263245105743,21750,,
,,,,,,,,545000,,,,,,,,,,,,,,,,,,,,,,0.016041815280914307,8.63875e-05,0.14608603914578755,0.010412995,-0.031118076374288605,0.2,-0.01558181643486023,0.12026666623229781,-0.9161938409010569,21780,15.0,1.6170302152633667
,,,,40376,,,,545250,,,,727,15.05,13,,,,,,,,,,1.468966,,,,1.3388562100000003,,,,,,,,,,,,,
,,,,40427,,,,546000,,,,728,15.05,13,,,,,,,,,,1.4073678,,,,1.4379812499999998,,0.0716124176979065,8.636875000000001e-05,0.07850954706470172,0.016171845,-0.034956219831171136,0.2,-0.05187827721238136,0.19853333259622255,-0.9570328275362651,21810,,
,,,,40477,,,,546750,,,,729,15.0,13,,,,,,,,,,1.4248286,,,,1.45789828,,0.01766228675842285,8.635000000000001e-05,0.05384790537257989,0.016321126,-0.03061249924598055,0.2,-0.055619701743125916,0.1450222206922869,-0.9477616747220358,21840,,
,,,,40526,,,,547500,,,,730,15.0,13,,,,,,,,,,1.395513,,,,1.4213052400000001,,0.029566824436187744,8.633125000000001e-05,0.07239331876238188,0.012762222,-0.02875501963084357,0.2,-0.042492952197790146,0.15133333317935466,-0.9326499879360199,21870,,
,,,,40575,,,,548250,,,,731,15.0,13,,,,,,,,,,1.4373927,,,,1.4152252699999999,,0.14740127325057983,8.63125e-05,0.10104015022516251,0.014189653,-0.029840313838111854,0.2,-0.030752040445804596,0.10315555470685164,-0.9374355336030324,21900,,
,,,,40624,,,,549000,,,,732,15.0,13,,,,,,,,,,1.3924457,,,,1.3982396600000002,,0.19759035110473633,8.629375000000001e-05,0.10642934168378512,0.012321925,-0.02869822369617309,0.2,-0.027127791196107864,0.12791111206946273,-0.9438878476619721,21930,,
,,,,40673,,,,549750,,,,733,15.0,13,,,,,,,,,,1.4012996,,,,1.4084667100000003,,0.22894150018692017,8.6275e-05,0.14197084903717042,0.011944228,-0.027350888910682693,0.2,-0.006786912679672241,0.1654222240904346,-0.9342571139335633,21960,,
,,,,,,,,550000,,,,,,,,,,,,,,,,,,,,,,0.02805781364440918,8.625625e-05,0.1093509316444397,0.011474863,-0.027050947743902605,0.2,-0.021713651716709137,0.11435555668237309,-0.9474891086419424,21990,15.0,1.6174486875534058
,,,,40726,,,,550500,,,,734,15.05,13,,,,,,,,,,1.401953,,,,1.39107795,,,,,,,,,,,,,
,,,,40775,,,,551250,,,,735,15.05,13,,,,,,,,,,1.4319545,,,,1.3857066999999998,,0.14361679553985596,8.62375e-05,0.19886202961206437,0.011943727,-0.02708262210796691,0.2,0.02074769139289856,0.16831111148931086,-0.9784785866737366,22020,,
,,,,40824,,,,552000,,,,736,15.0,13,,,,,,,,,,1.3744102,,,,1.4286658399999999,,0.07000511884689331,8.621875e-05,0.07057713270187378,0.0106915,-0.027271064177124476,0.2,-0.044406525790691376,0.12088888931709031,-0.938928774992625,22050,,
,,,,40873,,,,552750,,,,737,15.0,13,,,,,,,,,,1.3733277,,,,1.3947753400000003,,-0.0027567148208618164,8.620000000000001e-05,0.10843497589230537,0.017681736,-0.02840288834173439,0.2,-0.02826826274394989,0.18244444425217807,-0.9726659417152405,22080,,
,,,,40921,,,,553500,,,,738,15.0,13,,,,,,,,,,1.3460221,,,,1.3406163599999998,,0.05359417200088501,8.618125000000001e-05,0.12136646832029024,0.012386266,-0.03264591616535973,0.2,-0.029684659093618393,0.15484444346899787,-0.9524244983990987,22110,,
,,,,40970,,,,554250,,,,739,15.0,13,,,,,,,,,,1.3469795,,,,1.2934990499999999,,0.042510390281677246,8.61625e-05,0.16199019054571787,0.0097106015,-0.02721398027179139,0.2,-0.006497301161289215,0.10471111194541056,-0.9479343076546987,22140,,
,,,,,,,,555000,,,,,,,,,,,,,,,,1.3237119,,,,,,0.1884620189666748,8.614375e-05,0.1722057084242503,0.011164199,-0.029287539341621517,0.2,0.0011180341243743896,0.10671111211801569,-0.9537732700506846,22170,15.0,1.4165647268295287
,,,,41024,,,,555000,,,,740,15.0,13,,,,,,,,,,,,,,1.3445073800000003,,,,,,,,,,,,,
,,,,41073,,,,555750,,,,741,15.05,13,,,,,,,,,,1.4767452,,,,1.4634461100000002,,0.023547708988189697,8.612499999999999e-05,0.06999350152909756,0.011138064,-0.02861651278919437,0.2,-0.04796592891216278,0.12102222304480771,-0.9390737613042196,22200,,
,,,,41121,,,,556500,,,,742,15.05,13,,,,,,,,,,1.5707093,,,,1.51474687,,0.26026350259780884,8.610625e-05,0.0728221856057644,0.013631925,-0.02580430926290962,0.2,-0.038597024977207184,0.1821333337497587,-0.9625503122806549,22230,,
,,,,41171,,,,557250,,,,743,15.0,13,,,,,,,,,,1.467417,,,,1.5096700799999996,,0.025286316871643066,8.60875e-05,0.03629477098584175,0.010885556,-0.024916194028738473,0.2,-0.05414808541536331,0.11315555559316029,-0.9587002674738566,22260,,
,,,,41219,,,,558000,,,,744,15.0,13,,,,,,,,,,1.4874552,,,,1.4767242800000002,,0.1165626049041748,8.606875e-05,0.050692207366228106,0.009312483,-0.026973370366233092,0.2,-0.04989653080701828,0.14346666702379782,-0.9571929454803467,22290,,
,,,,41268,,,,558750,,,,745,15.0,13,,,,,,,,,,1.4242969,,,,1.4658481100000003,,0.029522418975830078,8.605e-05,0.05948120591541131,0.012656027,-0.029682459467276937,0.2,-0.05101190507411957,0.15942222314576307,-0.9607604304949443,22320,,
,,,,41319,,,,559500,,,,746,15.0,13,,,,,,,,,,1.4520311,,,,1.42834415,,0.11404699087142944,8.603125000000001e-05,0.05682780146598816,0.012908376,-0.029190106554970955,0.2,-0.05025061219930649,0.1446666669100523,-0.9563975771268208,22350,,
,,,,,,,,560000,,,,,,,,,,,,,,,,,,,,,,-0.04440164566040039,8.601250000000001e-05,0.08362557018796603,0.011146455,-0.031846777420594476,0.2,-0.04798603802919388,0.15422222055494786,-0.9712720135847728,22380,15.0,1.6125731706619262
,,,,41373,,,,560250,,,,747,15.05,13,,,,,,,,,,1.247571,,,,1.3388045100000001,,,,,,,,,,,,,
,,,,41423,,,,561000,,,,748,15.05,13,,,,,,,,,,1.4480615,,,,1.34157547,,0.019775032997131348,8.599375000000001e-05,0.21202345192432404,0.015391051,-0.03195250639215939,0.2,0.013266727328300476,0.14942222167737781,-0.9704974830150604,22410,,
,,,,41472,,,,561750,,,,749,15.0,13,,,,,,,,,,1.2811666,,,,1.3180680500000002,,-0.08259356021881104,8.5975e-05,0.13244137093424796,0.011067372,-0.029029284980810387,0.2,-0.017336580902338028,0.1134666663284103,-0.9496265649795532,22440,,
,,,,41520,,,,562500,,,,750,15.0,13,,,,,,,,,,1.2588451,,,,1.28027253,,-0.002002120018005371,8.595625e-05,0.1905932406584422,0.013962376,-0.028542127231570607,0.2,0.008952729403972626,0.12431110980299612,-0.9502826750278472,22470,,
,,,,41569,,,,563250,,,,751,15.0,13,,,,,,,,,,1.456767,,,,1.3785066899999998,,-0.06934189796447754,8.59375e-05,0.1885278155406316,0.013126457,-0.032644896612399124,0.2,0.006927192211151123,0.17706666687348235,-0.9600166579087576,22500,,
,,,,41617,,,,564000,,,,752,15.0,13,,,,,,,,,,1.2920101,,,,1.33785299,,0.08112227916717529,8.591875e-05,0.09880341043074926,0.017142449,-0.02665957993536982,0.2,-0.029945410788059235,0.14977777684883525,-0.9440206527709961,22530,,
,,,,41668,,,,564750,,,,753,15.0,13,,,,,,,,,,1.402742,,,,1.3319462800000001,,-0.007798910140991211,8.59e-05,0.2750868111848831,0.012330226,-0.029385982852936216,0.2,0.04968994855880737,0.12982222285742562,-0.9291101455688476,22560,,
,,,,,,,,565000,,,,,,,,,,,,,,,,,,,,,,0.10894423723220825,8.588125e-05,0.06584715868035952,0.011189201,-0.029504459423411452,0.2,-0.05210954695940018,0.13342222291976213,-0.950234717130661,22590,15.0,1.6158761024475097
,,,,41722,,,,565500,,,,754,15.05,13,,,,,,,,,,1.290861,,,,1.3785027399999998,,,,,,,,,,,,,
,,,,41770,,,,566250,,,,755,15.05,13,,,,,,,,,,1.4557695,,,,1.3949131399999997,,-0.026564359664916992,8.58625e-05,0.14085715611775715,0.01220143,-0.026435095800148942,0.2,-0.01047196239233017,0.11448888895101846,-0.9426204125086467,22620,,
,,,,41819,,,,567000,,,,756,15.0,13,,,,,,,,,,1.3936126,,,,1.4450585,,0.025325119495391846,8.584375000000001e-05,0.09702491189042727,0.013998276,-0.024249917428754264,0.2,-0.027573689818382263,0.12222222244211783,-0.9393891572952271,22650,,
,,,,41868,,,,567750,,,,757,15.0,13,,,,,,,,,,1.415282,,,,1.4138190699999997,,0.20306801795959473,8.582500000000001e-05,0.10609133839607239,0.0083655985,-0.022593547111315004,0.2,-0.015849769115447998,0.13160000083347162,-0.9210354685783386,22680,,
,,,,41917,,,,568500,,,,758,15.0,13,,,,,,,,,,1.4703518,,,,1.4383274799999999,,0.01020967960357666,8.580625e-05,0.1112675502896309,0.01272694,-0.02735303930061767,0.2,-0.023983966559171677,0.08755555585958064,-0.9633623778820037,22710,,
,,,,41966,,,,569250,,,,759,15.0,13,,,,,,,,,,1.2862068,,,,1.3623656,,0.0005169510841369629,8.57875e-05,0.09820992822448413,0.014624194,-0.02242946215747956,0.2,-0.024708576500415802,0.14933333258765438,-0.9807868262132009,22740,,
,,,,,,,,570000,,,,,,,,,,,,,,,,1.2872592,,,,,,0.0009101629257202148,8.576875e-05,0.18216674029827118,0.010390972,-0.027747411301183612,0.2,-0.0022715702652931213,0.10244444557465612,-0.9845730284849803,22770,15.0,1.61130633354187
,,,,42020,,,,570000,,,,760,15.0,13,,,,,,,,,,,,,,1.275726,,,,,,,,,,,,,
,,,,42070,,,,570750,,,,761,15.05,13,,,,,,,,,,1.4033029,,,,1.3708697199999997,,0.011888444423675537,8.575000000000001e-05,0.20837800552447636,0.011930322,-0.03276111252705268,0.2,0.0058088526129722595,0.17951111293708286,-0.9733384529749552,22800,,
,,,,42119,,,,571500,,,,762,15.05,13,,,,,,,,,,1.2693708,,,,1.30069022,,0.06935298442840576,8.573125e-05,0.08937113881111144,0.013985756,-0.02532177260743662,0.2,-0.03578537330031395,0.14284444375274083,-0.9819283922513325,22830,,
,,,,42168,,,,572250,,,,763,15.0,13,,,,,,,,,,1.3641922,,,,1.3279798399999998,,-0.052998900413513184,8.57125e-05,0.30355755190054573,0.01699669,-0.03436232588357401,0.2,0.04024024307727814,0.1508888889104128,-0.9844908277193706,22860,,
,,,,42219,,,,573000,,,,764,15.0,13,,,,,,,,,,1.5466484,,,,1.51681186,,-0.3171956539154053,8.569375e-05,0.05544170203308264,0.014365123,-0.02808631628046019,0.2,-0.06145152449607849,0.14871111210280408,-0.9404594123363494,22890,,
,,,,42269,,,,573750,,,,765,15.0,13,,,,,,,,,,1.4456396,,,,1.4753392499999998,,-0.040956735610961914,8.567500000000001e-05,0.04185534082353115,0.016551873,-0.02810336486642354,0.2,-0.05640551447868347,0.1429333343481024,-0.9546746373176574,22920,,
,,,,42318,,,,574500,,,,766,15.0,13,,,,,,,,,,1.38286,,,,1.3683855600000001,,0.015207529067993164,8.565625000000001e-05,0.07304255813360214,0.011671921,-0.027963855219032187,0.2,-0.04253874719142914,0.14733333387412131,-0.9510131557782491,22950,,
,,,,,,,,575000,,,,,,,,,,,,,,,,,,,,,,-0.007012605667114258,8.56375e-05,0.2246781850854556,0.015307139,-0.032322618934543176,0.2,0.026301652193069458,0.12871111085017523,-0.9542868276437123,22980,15.0,1.6115586757659912
,,,,42372,,,,575250,,,,767,15.05,13,,,,,,,,,,1.4251572,,,,1.38371893,,,,,,,,,,,,,
,,,,42421,,,,576000,,,,768,15.05,13,,,,,,,,,,1.3312201,,,,1.4144847499999997,,0.06487619876861572,8.561875e-05,0.09545695756872495,0.017645465,-0.027232945616957237,0.2,-0.028334934264421463,0.16466666816268116,-0.9869394640127818,23010,,
,,,,42470,,,,576750,,,,769,15.0,13,,,,,,,,,,1.4877977,,,,1.4393233,,0.017148733139038086,8.56e-05,0.12448855737845103,0.013971753,-0.03175712118361974,0.2,-0.030848659574985504,0.15373333394527436,-0.9574599802494049,23040,,
,,,,42519,,,,577500,,,,770,15.0,13,,,,,,,,,,1.4546679,,,,1.4807508499999997,,-0.1948491334915161,8.558125e-05,0.04557724893093109,0.0112837115,-0.02530347974674984,0.2,-0.052663564682006836,0.15284444438293576,-0.9097298423449198,23070,,
,,,,42569,,,,578250,,,,771,15.0,13,,,,,,,,,,1.4653424,,,,1.4503209700000002,,0.09495282173156738,8.55625e-05,0.08208288326859474,0.011369091,-0.025603039288396624,0.2,-0.039622120559215546,0.12359999950664739,-0.962352842092514,23100,,
,,,,42620,,,,579000,,,,772,15.0,13,,,,,,,,,,1.4464465,,,,1.4676989900000004,,0.031191349029541016,8.554375e-05,0.060583559796214104,0.00995954,-0.02431977026593975,0.2,-0.041612524539232254,0.14706666705509028,-0.9786201039950053,23130,,
,,,,42669,,,,579750,,,,773,15.0,13,,,,,,,,,,1.3860085,,,,1.4164773599999998,,0.08895295858383179,8.5525e-05,0.056488735352953276,0.012765015,-0.02980178824196466,0.2,-0.05145483464002609,0.15475555642818412,-0.9741137623786926,23160,,
,,,,,,,,580000,,,,,,,,,,,,,,,,,,,,,,-0.00017786026000976562,8.550625000000001e-05,0.09119189927975337,0.010848741,-0.026805077492869957,0.2,-0.0367141030728817,0.13057777853682637,-1.008360932270686,23190,15.0,1.614854383468628
,,,,42723,,,,580500,,,,774,15.05,13,,,,,,,,,,1.4289471,,,,1.4060033299999999,,,,,,,,,,,,,
,,,,42774,,,,581250,,,,775,15.05,13,,,,,,,,,,1.3819472,,,,1.40526078,,0.13693267107009888,8.548750000000001e-05,0.05887352464099725,0.012471577,-0.03231745292459512,0.2,-0.05363824963569641,0.2101333321693043,-0.9829914132754008,23220,,
,,,,42824,,,,582000,,,,776,15.0,13,,,,,,,,,,1.4045253,,,,1.3370302499999998,,-0.07302725315093994,8.546875e-05,0.09100409795840582,0.012580576,-0.027809726517140435,0.2,-0.03796234726905823,0.12248888931547602,-1.0012053489685058,23250,,
,,,,42875,,,,582750,,,,777,15.0,13,,,,,,,,,,1.3039938,,,,1.3638502100000003,,0.04903268814086914,8.545000000000002e-05,0.20560293644666672,0.014523475,-0.026855460741391588,0.2,0.018111929297447205,0.12017777732107789,-0.9961398740609487,23280,,
,,,,42926,,,,583500,,,,778,15.0,13,,,,,,,,,,1.5289397,,,,1.45272357,,0.03151345252990723,8.543125e-05,0.11202535529931386,0.011393812,-0.030199503759781088,0.2,-0.03057301789522171,0.16013333465283117,-1.0184349417686462,23310,,
,,,,42975,,,,584250,,,,779,15.0,13,,,,,,,,,,1.3018904,,,,1.4056390800000003,,-0.004457712173461914,8.541250000000001e-05,0.052789624656240146,0.014214541,-0.027221597539126445,0.2,-0.05335918068885803,0.13177777787980935,-1.009004565080007,23340,,
,,,,,,,,585000,,,,,,,,,,,,,,,,1.3642923,,,,,,-0.006486177444458008,8.539375e-05,0.1644236147403717,0.011194505,-0.027030525483118593,0.2,-0.00159386545419693,0.1128000002199163,-1.0078194260597229,23370,15.0,1.6184330224990844
,,,,43030,,,,585000,,,,780,15.0,13,,,,,,,,,,,,,,1.31320296,,,,,,,,,,,,,
,,,,43080,,,,585750,,,,781,15.05,13,,,,,,,,,,1.208572,,,,1.2974929000000004,,-0.04144155979156494,8.5375e-05,0.18433338652054468,0.013706841,-0.033041135483514505,0.2,0.0028742849826812744,0.13151111115391056,-0.9867273807525635,23400,,
,,,,43130,,,,586500,,,,782,15.05,13,,,,,,,,,,1.3562043,,,,1.2708524799999998,,-0.02551281452178955,8.535625e-05,0.2294639507929484,0.018518303,-0.028221389339677987,0.2,0.032829493284225464,0.1483111101668328,-0.9876933137575785,23430,,
,,,,43179,,,,587250,,,,783,15.0,13,,,,,,,,,,1.3541329,,,,1.3439219900000003,,-0.02127981185913086,8.533750000000001e-05,0.14313404311736425,0.0136794355,-0.03157613031330208,0.2,-0.0253787599503994,0.14622222255760184,-0.9987830102443696,23460,,
,,,,43229,,,,588000,,,,784,15.0,13,,,,,,,,,,1.4454228,,,,1.4319268500000002,,-0.22410333156585693,8.531875000000001e-05,0.10460181484619777,0.013494332,-0.028426759253307784,0.2,-0.034562572836875916,0.14631111134464542,-0.9744965970516205,23490,,
,,,,43280,,,,588750,,,,785,15.0,13,,,,,,,,,,1.4408259,,,,1.39703751,,-0.06010568141937256,8.53e-05,0.15676294217507045,0.012995712,-0.028143924881579973,0.2,-0.001996152102947235,0.17675555531556408,-0.9782568772633871,23520,,
,,,,43330,,,,589500,,,,786,15.0,13,,,,,,,,,,1.3340857,,,,1.36021105,,-0.01261913776397705,8.528125e-05,0.17263465076684953,0.012031989,-0.0306478996627033,0.2,0.002806752920150757,0.14666666658595204,-0.9820979714393616,23550,,
,,,,,,,,590000,,,,,,,,,,,,,,,,,,,,,,-0.020676851272583008,8.526249999999999e-05,0.11258624146382014,0.010509955,-0.026794572397880263,0.2,-0.02900077775120735,0.13573333321449657,-0.958802322546641,23580,15.0,1.6184928178787232
,,,,43387,,,,590250,,,,787,15.05,13,,,,,,,,,,1.323312,,,,1.3281427700000001,,,,,,,,,,,,,
,,,,43438,,,,591000,,,,788,15.05,13,,,,,,,,,,1.4177926,,,,1.3910891400000003,,0.025266528129577637,8.524375e-05,0.17475339422623318,0.009245037,-0.02587767928919445,0.2,0.006969839334487915,0.10408888966000328,-0.9746749838193257,23610,,
,,,,43487,,,,591750,,,,789,15.0,13,,,,,,,,,,1.5708903,,,,1.5310679399999998,,-0.049024224281311035,8.5225e-05,0.05188997673491637,0.017102035,-0.028630570247945273,0.2,-0.054936058819293976,0.21631111449872453,-0.9780148963133494,23640,,
,,,,43538,,,,592500,,,,790,15.0,13,,,,,,,,,,1.51045,,,,1.5048013999999998,,0.15622752904891968,8.520625e-05,0.02912674844264984,0.021509161,-0.027881993917831117,0.2,-0.05520857870578766,0.23702222157735378,-0.9686885197957357,23670,,
,,,,43587,,,,593250,,,,791,15.0,13,,,,,,,,,,1.4039028,,,,1.46786917,,0.16287022829055786,8.51875e-05,0.09209486494461695,0.012332695,-0.025701003685862655,0.2,-0.03038044646382332,0.11893333356517057,-1.0160301089286805,23700,,
,,,,43636,,,,594000,,,,792,15.0,13,,,,,,,,,,1.4685953,,,,1.46176261,,-0.0012965202331542969,8.516875000000001e-05,0.09842316930492719,0.009927771,-0.02659782225700719,0.2,-0.02497750148177147,0.1379999988867591,-1.0378721555074055,23730,,
,,,,43686,,,,594750,,,,793,15.0,13,,,,,,,,,,1.4054523,,,,1.4263493899999997,,0.05983126163482666,8.515000000000001e-05,0.06581756075223287,0.010576658,-0.02961014286923326,0.2,-0.051617350429296494,0.11124444392044097,-1.0287251114845275,23760,,
,,,,,,,,595000,,,,,,,,,,,,,,,,,,,,,,0.08923649787902832,8.513125000000001e-05,0.07414535159866015,0.011118851,-0.03289214815045192,0.2,-0.05624891445040703,0.14555555526167155,-1.0576244672139485,23790,15.0,1.6141151428222655
,,,,43741,,,,595500,,,,794,15.05,13,,,,,,,,,,1.3838238,,,,1.3846265599999998,,,,,,,,,,,,,
,,,,43791,,,,596250,,,,795,15.05,13,,,,,,,,,,1.4537854,,,,1.4194684399999995,,0.05049097537994385,8.511250000000002e-05,0.08965156922737758,0.010367379,-0.03446056698233721,0.2,-0.048272665590047836,0.13297777751771112,-1.0352588613828024,23820,,
,,,,43843,,,,597000,,,,796,15.0,13,,,,,,,,,,1.208924,,,,1.3154706800000002,,-0.025251030921936035,8.509375e-05,0.09933008948961894,0.016046142,-0.025061438028493685,0.2,-0.026777639985084534,0.1474666654365137,-1.0770684043566385,23850,,
,,,,43894,,,,597750,,,,797,15.0,13,,,,,,,,,,1.3075681,,,,1.2368324099999999,,0.024505019187927246,8.507500000000001e-05,0.27266274243593214,0.014257254,-0.03175004302576807,0.2,0.029499031603336334,0.13479999986787636,-1.0351051529248556,23880,,
,,,,43945,,,,598500,,,,798,15.0,13,,,,,,,,,,1.4438199,,,,1.3817641000000003,,0.26513946056365967,8.505625e-05,0.13640849565466245,0.015428991,-0.029683623363636436,0.2,-0.020638424903154373,0.18031111171779532,-1.05762886206309,23910,,
,,,,43995,,,,599250,,,,799,15.0,13,,,,,,,,,,1.3642948,,,,1.4346833499999996,,-0.020546555519104004,8.50375e-05,0.0682027076681455,0.013821017,-0.03355833038984176,0.2,-0.05708521232008934,0.16635555636603386,-1.0635374585787456,23940,,
,,,,,,,,600000,,,,,,,,,,,,,,,,1.4037995,,,,,,0.007363021373748779,8.501875e-05,0.07323782593011856,0.014545672,-0.02962648110785005,0.2,-0.0488208569586277,0.11982222187022368,-1.051063334941864,23970,15.0,1.6181901454925538
,,,,44051,,,,600000,,,,800,15.0,13,,,,,,,,,,,,,,1.3939478999999997,,,,,,,,,,,,,
,,,,44103,,,,600750,,,,801,15.05,13,,,,,,,,,,1.4084952,,,,1.3969513200000003,,0.08086216449737549,8.5e-05,0.08634556954105695,0.012329161,-0.03421026448876496,0.2,-0.04794679582118988,0.16426666664580505,-1.031875495115916,24000,,
,,,,44154,,,,601500,,,,802,15.05,13,,,,,,,,,,1.4563359,,,,1.44333528,,0.08247548341751099,8.498125000000001e-05,0.07206588337818781,0.011093866,-0.0321199193706529,0.2,-0.052641578018665314,0.18168888899187247,-1.02145627339681,24030,,
,,,,44204,,,,602250,,,,803,15.0,13,,,,,,,,,,1.397539,,,,1.3898770299999998,,0.05596810579299927,8.49625e-05,0.08088118558128675,0.016783921,-0.029831701079807763,0.2,-0.04226532205939293,0.17088888991468895,-1.0145099143187204,24060,,
