params/policy_kwargs,params/device,rollout/ep_len_mean,params/rollout_buffer_kwargs,params/_init_setup_model,mean_reward,time/iterations,params/stats_window_size,params/max_grad_norm,params/verbose,params/clip_range,params/normalize_advantage,params/seed,time/total_timesteps,params/rollout_buffer_class,params/policy,params/clip_range_vf,rollout/ep_rew_mean,params/use_sde,time/time_elapsed,params/vf_coef,time/fps,params/gamma,params/batch_size,params/n_steps,params/sde_sample_freq,params/gae_lambda,params/learning_rate,params/n_epochs,params/ent_coef,train/loss,train/value_loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/approx_kl,train/entropy_loss,train/clip_fraction,train/clip_range,train/explained_variance,eval/mean_reward,eval/mean_ep_length
,,15.0,,,1.3437319,289,,,,,,,216750,,,,1.33879596,,14630,,14,,,,,,,,,-0.0204835943877697,0.12091436237096786,-0.02854704993616582,8640,9.46e-05,0.01498114,-0.8932411630948385,0.1060444456525147,0.2,-0.10229718685150146,,
,,15.0,,,1.3270307,290,,,,,,,217500,,,,1.3537089099999997,,14680,,14,,,,,,,,,-0.03656559810042381,0.1058595043917497,-0.03365115987356339,8670,9.458125e-05,0.023967214,-0.9121246794859569,0.12964444467797875,0.2,0.1107567548751831,,
,,15.0,,,1.3780948,291,,,,,,,218250,,,,1.40695831,,14730,,14,,,,,,,,,-0.021191619336605072,0.11086346780260405,-0.026381824966147546,8700,9.45625e-05,0.017987007,-0.9042918483416239,0.11982222298781077,0.2,0.013145685195922852,,
,,15.0,,,1.4998257,292,,,,,,,219000,,,,1.46823265,,14780,,14,,,,,,,,,-0.04447995126247406,0.06901310173173746,-0.03069085844854514,8730,9.454375e-05,0.012203022,-0.9150530179341634,0.18644444526483614,0.2,0.08626049757003784,,
,,15.0,,,1.3781595,293,,,,,,,219750,,,,1.4107177400000004,,14830,,14,,,,,,,,,-0.051486626267433167,0.03950962262849013,-0.02323631175065206,8760,9.452500000000001e-05,0.018645119,-0.8994693160057068,0.1338666674370567,0.2,-0.22874665260314941,,
,,,,,1.4612739,,,,,,,,220000,,,,,,,,,,,,,,,,,-0.016672756522893906,0.12179147774974505,-0.025055063743723755,8790,9.450625000000001e-05,0.01248399,-0.9061274151007335,0.11684444407001138,0.2,-0.007507801055908203,1.6099634885787963,15.0
,,15.05,,,,294,,,,,,,220500,,,,1.3992661499999999,,14885,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4737984,295,,,,,,,221250,,,,1.46679581,,14935,,14,,,,,,,,,-0.03460509330034256,0.06922961995005608,-0.02438066189042812,8820,9.448750000000001e-05,0.010026468,-0.9029452820618947,0.12239999981441846,0.2,-0.04674971103668213,,
,,15.0,,,1.3555406,296,,,,,,,222000,,,,1.4022500199999999,,14985,,14,,,,,,,,,-0.03392312303185463,0.06553692569335302,-0.02186152165372753,8850,9.446875e-05,0.0139438985,-0.9071031947930653,0.1257333335156242,0.2,0.09047156572341919,,
,,15.0,,,1.3938137,297,,,,,,,222750,,,,1.4252063200000002,,15035,,14,,,,,,,,,-0.023104246705770493,0.11316337535778681,-0.029777450852044397,8880,9.445e-05,0.014495146,-0.9040665467580159,0.14346666574322928,0.2,-0.008618474006652832,,
,,15.0,,,1.4405326,298,,,,,,,223500,,,,1.4362552799999997,,15085,,14,,,,,,,,,-0.04662352055311203,0.03533480539917946,-0.019605252555514582,8910,9.443125e-05,0.014105595,-0.9434915105501811,0.13360000029206276,0.2,0.06800264120101929,,
,,15.0,,,1.4473495,299,,,,,,,224250,,,,1.3887955799999998,,15135,,14,,,,,,,,,-0.022612430155277252,0.10326296637455622,-0.02317411918914362,8940,9.44125e-05,0.009058197,-0.9125045339266459,0.1109777777766188,0.2,0.036898791790008545,,
,,,,,1.4060624,,,,,,,,225000,,,,,,,,,,,,,,,,,-0.02962334454059601,0.08889972070852915,-0.02487148654539552,8970,9.439375e-05,0.014623354,-0.9217127740383149,0.16733333285277088,0.2,-0.11170005798339844,1.5964377880096436,15.0
,,15.0,,,,300,,,,,,,225000,,,,1.4170021999999998,,15190,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.3699403,301,,,,,,,225750,,,,1.41685186,,15240,,14,,,,,,,,,-0.04282660037279129,0.0601204052567482,-0.026752605191597507,9000,9.4375e-05,0.013739286,-0.9315317114194234,0.14991111059983572,0.2,0.12191599607467651,,
,,15.05,,,1.4069365,302,,,,,,,226500,,,,1.3873810899999999,,15290,,14,,,,,,,,,-0.028798993676900864,0.08316648999849956,-0.022957006926079174,9030,9.435625e-05,0.014854173,-0.9318782130877177,0.11724444408901036,0.2,0.003986477851867676,,
,,15.0,,,1.3640534,303,,,,,,,227250,,,,1.3765104799999996,,15340,,14,,,,,,,,,-0.023559238761663437,0.1216479000945886,-0.031060172969082166,9060,9.433750000000001e-05,0.017332852,-0.9466915309429169,0.12168888833063345,0.2,-0.024377107620239258,,
,,15.0,,,1.4267637,304,,,,,,,228000,,,,1.3956237699999996,,15390,,14,,,,,,,,,-0.032639726996421814,0.08739620273311934,-0.027834366161086522,9090,9.431875000000001e-05,0.0102975415,-0.9190329313278198,0.1367555560078472,0.2,0.03992229700088501,,
,,15.0,,,1.4458183,305,,,,,,,228750,,,,1.4553212,,15440,,14,,,,,,,,,-0.04335879161953926,0.0749895915389061,-0.030701307841390364,9120,9.43e-05,0.016752463,-0.9213891446590423,0.16377777711022645,0.2,0.1091088056564331,,
,,15.0,,,1.5070087,306,,,,,,,229500,,,,1.4808800999999996,,15490,,14,,,,,,,,,-0.03855184093117714,0.04932286962866783,-0.019623647834919447,9150,9.428125e-05,0.016247291,-0.9166927834351858,0.13564444525012126,0.2,-0.09427857398986816,,
,,,,,1.3573588,,,,,,,,230000,,,,,,,,,,,,,,,,,-0.035996656864881516,0.06652925076584021,-0.024876364819022504,9180,9.42625e-05,0.011504069,-0.9199064175287882,0.12906666533090175,0.2,0.05896037817001343,1.593452525138855,15.0
,,15.05,,,,307,,,,,,,230250,,,,1.4087554600000005,,15545,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.41517,308,,,,,,,231000,,,,1.4150884599999998,,15595,,14,,,,,,,,,-0.037923865020275116,0.09024076163768768,-0.030191291357659633,9210,9.424375e-05,0.012297207,-0.9212882022062937,0.12164444386338194,0.2,0.004902064800262451,,
,,15.0,,,1.4879702,309,,,,,,,231750,,,,1.44540525,,15645,,14,,,,,,,,,-0.042599499225616455,0.04000842794775963,-0.02125586306122648,9240,9.4225e-05,0.010797681,-0.8942006905873616,0.16239999829170604,0.2,0.03607553243637085,,
,,15.0,,,1.4210173,310,,,,,,,232500,,,,1.3802101999999996,,15695,,14,,,,,,,,,-0.029370199888944626,0.07773213684558869,-0.022973680256845222,9270,9.420625e-05,0.011739698,-0.9253466268380482,0.13057777816429733,0.2,0.00961536169052124,,
,,15.0,,,1.3773837,311,,,,,,,233250,,,,1.4420603600000002,,15745,,14,,,,,,,,,-0.03793375939130783,0.09052389512459437,-0.030726016256709905,9300,9.41875e-05,0.0150643485,-0.9285335719585419,0.11839999904235204,0.2,-0.0053948163986206055,,
,,15.0,,,1.4895245,312,,,,,,,234000,,,,1.4757052000000002,,15795,,14,,,,,,,,,-0.05206942558288574,0.022095906796554723,-0.021463899622024545,9330,9.416875000000001e-05,0.009343987,-0.8911066651344299,0.16271111089736223,0.2,0.1649072766304016,,
,,15.0,,,1.485405,313,,,,,,,234750,,,,1.42083661,,15845,,14,,,,,,,,,-0.032104089856147766,0.07478822569052378,-0.025054391965476992,9360,9.415000000000001e-05,0.0104214195,-0.919768464565277,0.13884444455616177,0.2,-0.01862514019012451,,
,,,,,1.3799205,,,,,,,,235000,,,,,,,,,,,,,,,,,-0.04212241992354393,0.0576622032870849,-0.024915139674560886,9390,9.413125e-05,0.011284605,-0.9133345623811086,0.1544888885691762,0.2,0.024527430534362793,1.597640061378479,15.0
,,15.05,,,,314,,,,,,,235500,,,,1.4407828799999995,,15901,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4823487,315,,,,,,,236250,,,,1.37579221,,15951,,14,,,,,,,,,-0.04709756746888161,0.04136847679813703,-0.023421240382734698,9420,9.41125e-05,0.012680559,-0.9052615662415823,0.15608888876934846,0.2,0.07428127527236938,,
,,15.0,,,1.3023344,316,,,,,,,237000,,,,1.39084327,,16001,,14,,,,,,,,,-0.009958378970623016,0.1624840368827184,-0.03180680728689254,9450,9.409375e-05,0.022847345,-0.9292715092500051,0.14364444382178287,0.2,-0.11100602149963379,,
,,15.0,,,1.4678174,317,,,,,,,237750,,,,1.4956734999999997,,16051,,14,,,,,,,,,-0.05448199808597565,0.033609968548019724,-0.023828254697839193,9480,9.4075e-05,0.014691047,-0.9233225623766581,0.1798222231368224,0.2,-0.018970966339111328,,
,,15.0,,,1.4758075,318,,,,,,,238500,,,,1.4976319100000004,,16101,,14,,,,,,,,,-0.05624473839998245,0.0359251524011294,-0.030395192473257577,9510,9.405625e-05,0.019277977,-0.8931996405124665,0.1852888896052415,0.2,0.08982133865356445,,
,,15.0,,,1.5167676,319,,,,,,,239250,,,,1.49908929,,16151,,14,,,,,,,,,-0.031448379158973694,0.054741113012035686,-0.019767672400776704,9540,9.40375e-05,0.013306472,-0.8956432819366456,0.12733333320356904,0.2,0.03887826204299927,,
,,,,,1.4892093,,,,,,,,240000,,,,,,,,,,,,,,,,,-0.04282848536968231,0.03605038374662399,-0.020533075560318952,9570,9.401875e-05,0.01217069,-0.9028937697410584,0.1538666653058802,0.2,0.0240480899810791,1.586905550956726,15.0
,,15.0,,,,320,,,,,,,240000,,,,1.4647294,,16205,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.3985156,321,,,,,,,240750,,,,1.4343881699999996,,16255,,14,,,,,,,,,-0.014095164835453033,0.11012231533726057,-0.02403412734127294,9600,9.400000000000001e-05,0.013269201,-0.9353849709033966,0.15777777660017211,0.2,-0.0015113353729248047,,
,,15.05,,,1.438529,322,,,,,,,241500,,,,1.43475208,,16305,,14,,,,,,,,,-0.026371609419584274,0.08813986529906591,-0.023666105135054197,9630,9.398125000000001e-05,0.014572489,-0.940303252140681,0.11906666639260947,0.2,0.06273192167282104,,
,,15.0,,,1.435299,323,,,,,,,242250,,,,1.41329871,,16355,,14,,,,,,,,,-0.02900053560733795,0.07641253446539244,-0.022236479351379814,9660,9.39625e-05,0.011884029,-0.934720104932785,0.13964444578935703,0.2,-0.04664123058319092,,
,,15.0,,,1.4110008,324,,,,,,,243000,,,,1.44446121,,16405,,14,,,,,,,,,-0.025809772312641144,0.09011216560999552,-0.023974170267788846,9690,9.394375e-05,0.012288605,-0.9509406507015228,0.1428888885304332,0.2,0.01829904317855835,,
,,15.0,,,1.4263623,325,,,,,,,243750,,,,1.4431263300000001,,16455,,14,,,,,,,,,-0.038047753274440765,0.054666402439276375,-0.021540395959782306,9720,9.3925e-05,0.016361455,-0.9714085419972738,0.10453333230689169,0.2,0.038764119148254395,,
,,15.0,,,1.4771744,326,,,,,,,244500,,,,1.41680729,,16505,,14,,,,,,,,,-0.040229812264442444,0.07029509941736857,-0.026249803680885156,9750,9.390625000000001e-05,0.012429798,-0.9420763770739238,0.1313777785593023,0.2,0.04932868480682373,,
,,,,,1.4023381,,,,,,,,245000,,,,,,,,,,,,,,,,,-0.04750688746571541,0.0548674547423919,-0.02579781029085731,9780,9.38875e-05,0.012614552,-0.9606427450974783,0.13302222159691154,0.2,0.13006627559661865,1.613424801826477,15.0
,,15.05,,,,327,,,,,,,245250,,,,1.37194378,,16561,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.2901137,328,,,,,,,246000,,,,1.29616242,,16611,,14,,,,,,,,,-0.03411228954792023,0.09571954359610875,-0.027481911882468422,9810,9.386875e-05,0.011678104,-0.9542549053827921,0.11177777845102052,0.2,-0.006348371505737305,,
,,15.0,,,1.3502041,329,,,,,,,246750,,,,1.37607091,,16661,,14,,,,,,,,,0.0189763605594635,0.19679802705844243,-0.026326844846995337,9840,9.385e-05,0.015500412,-0.9367070376873017,0.11297777835279703,0.2,0.021428823471069336,,
,,15.0,,,1.4739144,330,,,,,,,247500,,,,1.48933397,,16711,,14,,,,,,,,,-0.02893056347966194,0.07500269537170728,-0.020639803190115425,9870,9.383125000000001e-05,0.012240608,-0.9315749863783519,0.12257777710134785,0.2,0.051484644412994385,,
,,15.0,,,1.481152,331,,,,,,,248250,,,,1.4740474500000003,,16761,,14,,,,,,,,,-0.04830493405461311,0.02692590802907944,-0.01924078611725323,9900,9.381250000000001e-05,0.007034968,-0.9234930098056793,0.1126666668181618,0.2,0.032237350940704346,,
,,15.0,,,1.4308326,332,,,,,,,249000,,,,1.36740533,,16811,,14,,,,,,,,,-0.0392228364944458,0.057030906652410826,-0.02151907071057296,9930,9.379375e-05,0.011575107,-0.917487641175588,0.12368888879039636,0.2,0.027589738368988037,,
,,15.0,,,1.3066086,333,,,,,,,249750,,,,1.36627061,,16861,,14,,,,,,,,,-0.004600033164024353,0.1421659181515376,-0.025892220145029298,9960,9.3775e-05,0.012922388,-0.9086624125639597,0.12191111043406029,0.2,0.03550541400909424,,
,,,,,,,,,,,,,250000,,,,,,,,,,,,,,,,,-0.018091652542352676,0.10577985867857934,-0.022721610242149057,9990,9.375625e-05,0.022814423,-0.9106915454069774,0.13893333408826342,0.2,-0.20153963565826416,1.6100079774856568,15.0
,,15.05,,,1.3611373,334,,,,,,,250500,,,,1.4296861799999996,,16916,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.53526,335,,,,,,,251250,,,,1.483132,,16966,,14,,,,,,,,,-0.028503838926553726,0.07579769194126129,-0.02157000493515907,10020,9.373750000000001e-05,0.012528956,-0.9385502696037292,0.12857777806154141,0.2,0.05465763807296753,,
,,15.0,,,1.506377,336,,,,,,,252000,,,,1.4190887799999998,,17016,,14,,,,,,,,,-0.057602375745773315,0.017793637607246636,-0.024115749499305277,10050,9.371875e-05,0.013777443,-0.9702924927075703,0.19808888980187475,0.2,0.2531360387802124,,
,,15.0,,,1.2707517,337,,,,,,,252750,,,,1.3755656799999998,,17066,,14,,,,,,,,,0.0021792948246002197,0.1736796240011851,-0.030445147592864076,10080,9.37e-05,0.017169308,-0.9339970747629801,0.13764444434394438,0.2,0.0030075907707214355,,
,,15.0,,,1.5111568,338,,,,,,,253500,,,,1.49541923,,17116,,14,,,,,,,,,-0.04655618220567703,0.05055531101922194,-0.02578753454618982,10110,9.368125e-05,0.012057159,-0.9173581798871359,0.14751111175864934,0.2,-0.049859046936035156,,
,,15.0,,,1.502933,339,,,,,,,254250,,,,1.50309797,,17166,,14,,,,,,,,,-0.04711313545703888,0.020477929587165513,-0.017406624110899348,10140,9.36625e-05,0.01123619,-0.8828892926375072,0.13648888715542853,0.2,0.21769702434539795,,
,,,,,1.4602834,,,,,,,,255000,,,,,,,,,,,,,,,,,-0.043225884437561035,0.05059280556937059,-0.02300900129485462,10170,9.364375000000001e-05,0.009884182,-0.894118853410085,0.1181333334495624,0.2,0.05395054817199707,1.6213897943496705,15.0
,,15.0,,,,340,,,,,,,255000,,,,1.4564714300000003,,17221,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.5094941,341,,,,,,,255750,,,,1.4228872699999997,,17271,,14,,,,,,,,,-0.012944389134645462,0.10946496004859606,-0.022666287121569973,10200,9.362500000000001e-05,0.0118413,-0.8979619900385539,0.1180888889512668,0.2,-0.022330164909362793,,
,,15.05,,,1.3390743,342,,,,,,,256500,,,,1.3898044,,17321,,14,,,,,,,,,-0.018864352256059647,0.10012230947613716,-0.023211331004608007,10230,9.360625000000002e-05,0.01085334,-0.9479118486245474,0.10653333283650378,0.2,0.0538824200630188,,
,,15.0,,,1.3779106,343,,,,,,,257250,,,,1.41976663,,17371,,14,,,,,,,,,-0.020773623138666153,0.12330016245444615,-0.0287336686935897,10260,9.35875e-05,0.013460145,-0.9103471954663594,0.10408888860450437,0.2,0.02725660800933838,,
,,15.0,,,1.5166849,344,,,,,,,258000,,,,1.47313411,,17421,,14,,,,,,,,,-0.043620143085718155,0.053613954906662306,-0.02482696135698094,10290,9.356875000000001e-05,0.009597526,-0.8935067196687062,0.1285333339124918,0.2,0.024689555168151855,,
,,15.0,,,1.4734131,345,,,,,,,258750,,,,1.49836843,,17471,,14,,,,,,,,,-0.03563494235277176,0.054417447497447334,-0.020649542848020792,10320,9.355e-05,0.014323353,-0.9084972242514292,0.11422222253556052,0.2,0.0025429129600524902,,
,,15.0,,,1.4877666,346,,,,,,,259500,,,,1.43754827,,17521,,14,,,,,,,,,-0.03989117220044136,0.053288485606511435,-0.02273244673135794,10350,9.353125e-05,0.012183169,-0.9156091352303822,0.13675555670633913,0.2,0.0364956259727478,,
,,,,,1.3303834,,,,,,,,260000,,,,,,,,,,,,,,,,,-0.011794518679380417,0.13075091963013014,-0.028351575705264174,10380,9.35125e-05,0.009984848,-0.9126724561055501,0.17004444568883628,0.2,0.005968630313873291,1.6071718692779542,15.0
,,15.05,,,,347,,,,,,,260250,,,,1.3938321500000002,,17576,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4524231,348,,,,,,,261000,,,,1.45594733,,17626,,14,,,,,,,,,-0.03212638571858406,0.087766000131766,-0.027313815997851393,10410,9.349375e-05,0.011914096,-0.9069792886575063,0.12253333389138182,0.2,-0.08700406551361084,,
,,15.0,,,1.481491,349,,,,,,,261750,,,,1.42143071,,17676,,14,,,,,,,,,-0.050312697887420654,0.039373930916190146,-0.024031903536203814,10440,9.347500000000001e-05,0.011664047,-0.910621186097463,0.1418666662958761,0.2,0.036070406436920166,,
,,15.0,,,1.3402809,350,,,,,,,262500,,,,1.4006132400000002,,17727,,14,,,,,,,,,-0.006670467555522919,0.1400464430451393,-0.027110562941142263,10470,9.345625000000001e-05,0.012790797,-0.9097905178864797,0.1171999998856336,0.2,-0.01858687400817871,,
,,15.0,,,1.3717377,351,,,,,,,263250,,,,1.37387311,,17777,,14,,,,,,,,,-0.03869626671075821,0.06715195700526237,-0.02416238958396845,10500,9.343750000000001e-05,0.012613365,-0.9019700030485789,0.11173333410794536,0.2,0.04200863838195801,,
,,15.0,,,1.35441,352,,,,,,,264000,,,,1.3305189,,17827,,14,,,,,,,,,0.004904896020889282,0.17131222188472747,-0.027350711515069827,10530,9.341875e-05,0.016495947,-0.9243579685688019,0.12782222258392723,0.2,-0.002828240394592285,,
,,15.0,,,1.3920015,353,,,,,,,264750,,,,1.3881920100000003,,17877,,14,,,,,,,,,-0.033128466457128525,0.08928723658124606,-0.02828785091315707,10560,9.340000000000001e-05,0.011233208,-0.9043303569157918,0.1416888888925314,0.2,-0.028432369232177734,,
,,,,,,,,,,,,,265000,,,,,,,,,,,,,,,,,-0.009728588163852692,0.11938890541593233,-0.024099758140266776,10590,9.338125e-05,0.016943702,-0.9130052904287974,0.18004444494533042,0.2,0.026449739933013916,1.5854471921920776,15.0
,,15.05,,,1.4309301,354,,,,,,,265500,,,,1.4386708499999998,,17932,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4391247,355,,,,,,,266250,,,,1.4062400099999997,,17982,,14,,,,,,,,,-0.046853553503751755,0.04153274297714234,-0.021738700995811596,10620,9.33625e-05,0.0141986795,-0.9292290647824605,0.1627999998551483,0.2,0.05060243606567383,,
,,15.0,,,1.3524954,356,,,,,,,267000,,,,1.36952802,,18032,,14,,,,,,,,,-0.027287974953651428,0.10392431964476903,-0.02788688439863424,10650,9.334375e-05,0.013860441,-0.9425415019194285,0.11208888930268586,0.2,-0.03213918209075928,,
,,15.0,,,1.3321886,357,,,,,,,267750,,,,1.37144481,,18082,,14,,,,,,,,,-0.034597232937812805,0.08405442535877228,-0.02775687282985698,10680,9.3325e-05,0.015816499,-0.9348570624987285,0.1748444446284945,0.2,0.0907212495803833,,
,,15.0,,,1.4664552,358,,,,,,,268500,,,,1.43113723,,18132,,14,,,,,,,,,-0.04130587726831436,0.07944748625159263,-0.0284861244470088,10710,9.330625000000001e-05,0.012119236,-0.9366176883379619,0.12933333351587256,0.2,0.08365464210510254,,
,,15.0,,,1.4723396,359,,,,,,,269250,,,,1.4833909799999998,,18182,,14,,,,,,,,,-0.05665510520339012,0.03292253005007903,-0.02784996778800979,10740,9.328750000000001e-05,0.0131020965,-0.9106875459353129,0.16546666733144472,0.2,0.027146637439727783,,
,,,,,1.4975426,,,,,,,,270000,,,,,,,,,,,,,,,,,-0.04803447425365448,0.05221784847478072,-0.028333245768232478,10770,9.326875000000001e-05,0.013750789,-0.9141732553641001,0.14253333231123785,0.2,0.007910668849945068,1.575122308731079,15.0
,,15.0,,,,360,,,,,,,270000,,,,1.4790525700000003,,18237,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4537132,361,,,,,,,270750,,,,1.46568456,,18287,,14,,,,,,,,,-0.03687124326825142,0.054236269742250445,-0.02297780872798629,10800,9.325e-05,0.01866062,-0.9187636097272237,0.18733333291796347,0.2,0.04641455411911011,,
,,15.05,,,1.4517583,362,,,,,,,271500,,,,1.44706831,,18337,,14,,,,,,,,,-0.03886449709534645,0.07680277427037557,-0.030967476020091075,10830,9.323125e-05,0.020507943,-0.9346349636713663,0.15324444429328044,0.2,0.0685378909111023,,
,,15.0,,,1.4730201,363,,,,,,,272250,,,,1.4624008199999998,,18387,,14,,,,,,,,,-0.046577539294958115,0.04497262090444565,-0.02450994129968394,10860,9.32125e-05,0.017785639,-0.913691912094752,0.1685777774701516,0.2,0.048227667808532715,,
,,15.0,,,1.4143525,364,,,,,,,273000,,,,1.4468111699999997,,18437,,14,,,,,,,,,-0.05068229138851166,0.049309440950552626,-0.02940267396176027,10890,9.319375e-05,0.017944787,-0.9267474234104156,0.18088888954371213,0.2,0.10622012615203857,,
,,15.0,,,1.4798476,365,,,,,,,273750,,,,1.47590648,,18487,,14,,,,,,,,,-0.02913898602128029,0.0783471884826819,-0.023898246289520635,10920,9.3175e-05,0.010112907,-0.9296120802561442,0.13453333297123513,0.2,-0.0010328292846679688,,
,,15.0,,,1.5084497,366,,,,,,,274500,,,,1.47070369,,18537,,14,,,,,,,,,-0.04912983626127243,0.030629755184054374,-0.02404616224248374,10950,9.315625e-05,0.017353265,-0.9306709051132203,0.22853333496799072,0.2,0.03877979516983032,,
,,,,,1.4325502,,,,,,,,275000,,,,,,,,,,,,,,,,,-0.042889419943094254,0.059278631458679835,-0.027558474358047036,10980,9.313750000000001e-05,0.014152037,-0.920279061794281,0.14537777854129671,0.2,0.04622781276702881,1.5814353466033935,15.0
,,15.05,,,,367,,,,,,,275250,,,,1.4288363899999996,,18592,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4276406,368,,,,,,,276000,,,,1.4605725799999996,,18642,,14,,,,,,,,,-0.03378502279520035,0.07621124486128489,-0.02517604303204764,11010,9.311875000000001e-05,0.015345055,-0.9627342065175374,0.14071111204102635,0.2,0.048793017864227295,,
,,15.0,,,1.4709631,369,,,,,,,276750,,,,1.4346029099999997,,18692,,14,,,,,,,,,-0.04950159043073654,0.030133026155332723,-0.022265537648182367,11040,9.310000000000001e-05,0.012730546,-0.9602579851945241,0.14582222240666548,0.2,0.12198108434677124,,
,,15.0,,,1.3616577,370,,,,,,,277500,,,,1.3975536699999997,,18742,,14,,,,,,,,,-0.03470492362976074,0.07973289464910825,-0.02337986978592556,11070,9.308125e-05,0.008196092,-0.959573213259379,0.10164444433369985,0.2,0.014220178127288818,,
,,15.0,,,1.3929367,371,,,,,,,278250,,,,1.3307361300000002,,18792,,14,,,,,,,,,-0.032799363136291504,0.07551878665884336,-0.021141973046503122,11100,9.30625e-05,0.011057242,-0.9738229433695476,0.11519999918527901,0.2,0.033684611320495605,,
,,15.0,,,1.2270919,372,,,,,,,279000,,,,1.30579543,,18843,,14,,,,,,,,,0.01128467172384262,0.18109370718399684,-0.02602529712441483,11130,9.304375000000001e-05,0.012501456,-0.9702593604723613,0.09697777860953162,0.2,-0.012285232543945312,,
,,15.0,,,1.3950822,373,,,,,,,279750,,,,1.37126296,,18893,,14,,,,,,,,,-0.03212970867753029,0.0896595944960912,-0.025791716784249154,11160,9.3025e-05,0.011019988,-0.9864317337671916,0.12582222199998797,0.2,-0.010676145553588867,,
,,,,,,,,,,,,,280000,,,,,,,,,,,,,,,,,-0.02633734419941902,0.10699646398425103,-0.028744938924225673,11190,9.300625e-05,0.01256447,-0.9634275794029236,0.1645777777923892,0.2,0.03524559736251831,1.567925786972046,15.0
,,15.05,,,1.4252143,374,,,,,,,280500,,,,1.4235272099999998,,18948,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.3983737,375,,,,,,,281250,,,,1.39555515,,18998,,14,,,,,,,,,-0.05036646127700806,0.03987561662991842,-0.023735868090266975,11220,9.29875e-05,0.015345945,-0.9655989825725555,0.14951111051874857,0.2,0.025984764099121094,,
,,15.0,,,1.3564509,376,,,,,,,282000,,,,1.3565795100000002,,19048,,14,,,,,,,,,-0.018934018909931183,0.13202741866310438,-0.02991577962129893,11250,9.296875e-05,0.017135812,-0.9397126158078511,0.11702222271511951,0.2,0.01043236255645752,,
,,15.0,,,1.3549826,377,,,,,,,282750,,,,1.3787539899999999,,19098,,14,,,,,,,,,-0.04083975777029991,0.06616343433658282,-0.026734681662399735,11280,9.295000000000001e-05,0.009712006,-0.9344113906224568,0.13444444529401758,0.2,0.06809341907501221,,
,,15.0,,,1.3613452,378,,,,,,,283500,,,,1.39162069,,19148,,14,,,,,,,,,-0.03503309562802315,0.08951656197508176,-0.029804107263601488,11310,9.293125000000001e-05,0.013794878,-0.9670500218868255,0.13297777571715413,0.2,0.0012050271034240723,,
,,15.0,,,1.4968925,379,,,,,,,284250,,,,1.4543406499999998,,19198,,14,,,,,,,,,-0.034617096185684204,0.07593259985248248,-0.025031656940881556,11340,9.29125e-05,0.012751864,-0.9626318156719208,0.10106666574720294,0.2,-0.018567442893981934,,
,,,,,1.4278373,,,,,,,,285000,,,,,,,,,,,,,,,,,-0.045896224677562714,0.04878421636919181,-0.02438073380814038,11370,9.289375e-05,0.011318701,-0.9725646098454793,0.13311111191287636,0.2,0.07684218883514404,1.5880558967590332,15.0
,,15.0,,,,380,,,,,,,285000,,,,1.43781147,,19253,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4073257,381,,,,,,,285750,,,,1.3780920899999998,,19303,,14,,,,,,,,,-0.03903678432106972,0.06569830477237701,-0.026545188300746207,11400,9.287500000000001e-05,0.010014906,-0.9480853815873463,0.14675555586193997,0.2,0.047381460666656494,,
,,15.05,,,1.3933307,382,,,,,,,286500,,,,1.41047957,,19353,,14,,,,,,,,,-0.028747491538524628,0.10032445987065633,-0.02621592417270359,11430,9.285625e-05,0.012534473,-0.9492445071538289,0.0842222216539085,0.2,0.04197955131530762,,
,,15.0,,,1.3770089,383,,,,,,,287250,,,,1.36113149,,19403,,14,,,,,,,,,-0.04125506430864334,0.06301159982879957,-0.02657751212647807,11460,9.28375e-05,0.013162622,-0.9631923556327819,0.17377777596314747,0.2,0.00039017200469970703,,
,,15.0,,,1.2700317,384,,,,,,,288000,,,,1.29834212,,19453,,14,,,,,,,,,-0.010129459202289581,0.13950887272755305,-0.027818160308597406,11490,9.281875e-05,0.013499604,-0.9586674531300863,0.11231111103358368,0.2,0.0018317699432373047,,
,,15.0,,,1.4231807,385,,,,,,,288750,,,,1.37118234,,19503,,14,,,,,,,,,-0.03623935952782631,0.08924318055311839,-0.028430311994378718,11520,9.28e-05,0.012922757,-0.962837529182434,0.117999999364838,0.2,0.024981796741485596,,
