sleeper_id,injury_notes,oddsjam_id,search_last_name,college,team_abbr,birth_state,yahoo_id,search_first_name,pandascore_id,years_exp,fantasy_positions,injury_status,active,team,competitions,high_school,number,birth_city,search_full_name,last_name,birth_country,practice_description,depth_chart_order,fantasy_data_id,status,injury_start_date,news_updated,age,search_rank,practice_participation,opta_id,full_name,swish_id,birth_date,rotowire_id,weight,height,stats_id,espn_id,metadata,player_id,first_name,sport,injury_body_part,position,gsis_id,sportradar_id,hashtag,depth_chart_position,rotoworld_id,Player Id,positional_rank,adp,adp_date,rank_int
6384,,,sumpter,Kennesaw State,,,32179.0,justin,,3.0,['WR'],,True,,[],Sandy Creek,0.0,,justinsumpter,Sumpter,,,,21335.0,Active,,1557958864386.0,25.0,9999999.0,,,Justin Sumpter,,1996-05-22,13928.0,217,75,874053.0,3911927.0,{'channel_id': '1116853242471383040'},6384,Justin,nfl,,WR,,7a5ddf17-b814-4f2c-82de-b73b52ef53be,#justinsumpter-NFL-FA-0,,,,,,,
3914,,,collins,Gardner-Webb,,,9668.0,dobson,,1.0,['WR'],,False,,[],,14.0,,dobsoncollins,Collins,,,,18740.0,Inactive,,,31.0,9999999.0,,,Dobson Collins,,1987-07-12,6951.0,178,"6'2""",297660.0,12913.0,,3914,Dobson,nfl,,WR,,37fb24c7-3205-4276-bbaf-b854033ff6be,#dobsoncollins-NFL-FA-14,,,,,,,
11113,,690A51644D0B,wilson,Central Michigan,,,,joel,,1.0,['TE'],,True,GB,[],Petoskey (MI),82.0,,joelwilson,Wilson,,,,,Active,,1705966250542.0,24.0,386.0,,,Joel Wilson,1123364.0,2000-06-21,16675.0,242,76,,,"{'channel_id': '1113708802231791616', 'rookie_year': '2023'}",11113,Joel,nfl,,TE,,ddf76000-e775-11ed-94a4-29de8209e516,#joelwilson-NFL-GB-82,TE,,,,,,
12133,,A97A1B720E45,stoops,Oklahoma,,,,drake,,0.0,['WR'],,True,LAR,[],Norman North (OK),6.0,,drakestoops,Stoops,,,,,Active,,1714680328857.0,25.0,657.0,,,Drake Stoops,1125599.0,1999-06-16,18188.0,189,70,,,"{'channel_id': '1113708703111999488', 'rookie_year': '2024'}",12133,Drake,nfl,,WR,,5b79dec0-07c5-11ef-94fe-2da30a2c16b4,#drakestoops-NFL-LAR-6,SWR,,,,,,
5970,,F6FD6AD051ED,dortch,Wake Forest,,,32523.0,greg,,5.0,['WR'],,True,ARI,[],Highland Springs (VA),4.0,,gregdortch,Dortch,,,3.0,21071.0,Active,,1723052121578.0,26.0,237.0,,,Greg Dortch,910852.0,1998-05-29,13469.0,175,67,910852.0,4037235.0,"{'channel_id': '1113708845223407616', 'rookie_year': '2019'}",5970,Greg,nfl,,WR, 00-0035500,4484c7d1-025a-4f26-8e9b-48503afb0c68,#gregdortch-NFL-ARI-4,SWR,,5970,,236.7,"August 2, 2024",
1652,,,sinkfield,Northern Iowa,,,27254.0,terrell,,9.0,['WR'],,True,,[],Hopkins (MN),24.0,,terrellsinkfield,Sinkfield,,,3.0,15398.0,Active,,1536720002155.0,31.0,9999999.0,,,Terrell Sinkfield,,1990-12-10,10853.0,195,73,516170.0,16414.0,{'channel_id': '1116852752262103040'},1652,Terrell,nfl,,WR,00-0029981,db2af70c-d9ae-431c-875a-46a5fef39021,#terrellsinkfield-NFL-FA-24,SWR,,,,,,
5924,,,hall,Missouri,,,32253.0,emanuel,,3.0,['WR'],Questionable,True,,[],Centennial (TN),80.0,,emanuelhall,Hall,,,,20782.0,Inactive,,1617994254916.0,24.0,279.0,,,Emanuel Hall,,1997-05-21,13515.0,195,75,882338.0,3924318.0,{'channel_id': '1116853177166069760'},5924,Emanuel,nfl,Achilles,WR, 00-0035070,d6f5ecdf-be55-430e-9370-0ea608395dad,#emanuelhall-NFL-FA-80,,14132.0,,,,,
3378,,,doughty,Western Kentucky,,,29457.0,brandon,,6.0,['QB'],,False,,[],North Broward Prep (FL),7.0,,brandondoughty,Doughty,,,,18139.0,Inactive,,1525728901331.0,30.0,9999999.0,,,Brandon Doughty,,1991-10-06,11024.0,212,75,559347.0,2517676.0,,3378,Brandon,nfl,,QB,,0b2fccc4-945f-439d-a6df-9db87fb87398,#brandondoughty-NFL-FA-7,,,,,,,
2931,,,foxx,Connecticut,,,29128.0,deshon,,7.0,['WR'],,True,,[],Brookville (VA),0.0,,deshonfoxx,Foxx,,,,17400.0,Active,,,29.0,9999999.0,,,Deshon Foxx,,1992-11-27,10841.0,173,70,604732.0,2576608.0,{'channel_id': '1116852825423347712'},2931,Deshon,nfl,,WR,,d85a0444-d669-4d3f-805a-c0de1a973491,#deshonfoxx-NFL-FA-0,,,,,,,
5273,,,pettway,Auburn,,,31238.0,kamryn,,4.0,['RB'],,True,,[],Prattville,0.0,,kamrynpettway,Pettway,,,,20326.0,Active,,1525721101055.0,26.0,964.0,,,Kamryn Pettway,,1995-12-20,12556.0,235,72,835180.0,3121597.0,{'channel_id': '1116853080525111296'},5273,Kamryn,nfl,,RB,,7ef17350-e889-4498-b29c-df004ee204fa,#kamrynpettway-NFL-FA-0,,,,,,,
7481,,,harrell,Arkansas,,,33198.0,chase,,2.0,['TE'],,True,,[],Hargrave (TX),0.0,,chaseharrell,Harrell,,,,22456.0,Active,,1641873630453.0,25.0,9999999.0,,,Chase Harrell,,1996-05-16,14767.0,249,76,,3880416.0,{'channel_id': '1116853396146487296'},7481,Chase,nfl,,TE,,31815cf3-6f59-439c-9a10-8548151da1f8,#chaseharrell-NFL-FA-0,,,,,,,
5228,,,barrett,Ohio State,,,31365.0,jt,,4.0,['QB'],,True,,[],S. H. Rider (TX),16.0,,jtbarrett,Barrett,,,,20142.0,Active,,1596406225215.0,26.0,9999999.0,,,J.T. Barrett,,1995-01-23,12657.0,225,74,728319.0,3040507.0,{'channel_id': '1116853074103631872'},5228,J.T.,nfl,,QB,00-0034126,b6f50b3b-0b8b-4318-be6d-b6677616a3c6,#jtbarrett-NFL-FA-16,,13372.0,,,,,
3465,,,braunecker,Harvard,,,29913.0,ben,,6.0,['TE'],,True,,[],Forest Park (IN),0.0,,benbraunecker,Braunecker,,,,18229.0,Active,,1595546747920.0,27.0,1054.0,,,Ben Braunecker,,1994-02-07,10917.0,247,75,679453.0,2969241.0,{'channel_id': '1116852866582052864'},3465,Ben,nfl,,TE,00-0032661,d76c8e95-7c6e-4def-9fd9-d813df18b3b8,#benbraunecker-NFL-FA-0,,,,,,,
1595,,,harper,Kansas State,,,,chris,,1.0,['WR'],,False,,[],,14.0,,chrisharper,Harper,,,,15254.0,Inactive,,,29.0,9999999.0,,,Chris Harper,,1989-09-10,,228,"6'1""",,,,1595,Chris,nfl,,WR,,c6c558e1-e2b2-4fb5-a5a3-ee58526f10d8,#chrisharper-NFL-FA-14,,,,,,,
2753,,,bailey,Delaware Valley,,,28645.0,rasheed,,7.0,['WR'],,True,,[],Roxborough,16.0,,rasheedbailey,Bailey,,,,17221.0,Active,,1515465602185.0,28.0,9999999.0,,,Rasheed Bailey,,1993-07-29,10756.0,205,74,870213.0,3892271.0,{'channel_id': '1116852821048688640'},2753,Rasheed,nfl,,WR,00-0031645,626f4299-291c-4cb2-aad8-b8833ceaebf9,#rasheedbailey-NFL-FA-16,,,,,,,
2412,,,hardy,East Carolina,,,28495.0,justin,,7.0,['WR'],,True,,[],West Craven (NC),6.0,,justinhardy,Hardy,,,,16868.0,Active,,1629220546358.0,30.0,888.0,,,Justin Hardy,,1991-12-18,10228.0,192,70,557415.0,2518678.0,{'channel_id': '1116852802929295360'},2412,Justin,nfl,,WR,00-0031570,052a93cf-8536-4a12-9831-84b27e8608da,#justinhardy-NFL-FA-6,,,,,,,
2932,,,frohnapfel,,,,,eric,,,['TE'],,False,,[],,0.0,,ericfrohnapfel,Frohnapfel,,,,17401.0,Inactive,,,,9999999.0,,,Eric Frohnapfel,,,,,,609788.0,,,2932,Eric,nfl,,TE,,77baabed-b158-4c63-a42b-e1cc4a32cc5e,#ericfrohnapfel-NFL-FA-0,,,,,,,
2312,,,white,West Virginia,,,28395.0,kevin,,8.0,['WR'],,True,,[],Emmaus (PA),17.0,,kevinwhite,White,,,,16768.0,Active,,1673922016469.0,30.0,9999999.0,,,Kevin White,728038.0,1992-06-25,10151.0,216,75,728038.0,3042435.0,{'channel_id': '1116852791810195456'},2312,Kevin,nfl,,WR,00-0031545,5b496c58-83ef-4763-b1e0-5f052af46b3e,#kevinwhite-NFL-FA-17,,10427.0,,,,,
6805,,FF536AB13AAA,hamler,Penn State,,,32716.0,kj,,4.0,['WR'],,True,BUF,[],IMG Academy (FL),19.0,,kjhamler,Hamler,,,7.0,21759.0,Active,,1721067952493.0,25.0,571.0,,,KJ Hamler,976528.0,1999-07-08,14462.0,178,69,,4240380.0,"{'channel_id': '1113708757059137536', 'rookie_year': '2020'}",6805,KJ,nfl,,WR,,89338a12-65a8-4670-ac99-97281732ff79,#kjhamler-NFL-BUF-19,SWR,,,,,,
11433,,F47100A28FFE,adkins,South Carolina,,,,nate,,1.0,['TE'],,True,DEN,[],Bearden (TN),45.0,,nateadkins,Adkins,,,4.0,,Active,,1715311522653.0,25.0,9999999.0,,,Nate Adkins,1132517.0,1999-07-09,16992.0,252,75,,,"{'channel_id': '1113708827577970688', 'rookie_year': '2023'}",11433,Nate,nfl,,TE,,bcd0ae60-f31c-11ed-819c-fd03d0cc2698,#nateadkins-NFL-DEN-45,TE,,,,,,
7733,,D84185195248,pederson,Louisiana-Monroe,,,,josh,,3.0,['TE'],IR,True,JAX,[],Blue Valley North (KS),87.0,,joshpederson,Pederson,,,,,Inactive,,1722895507834.0,26.0,380.0,,,Josh Pederson,912698.0,1997-09-22,15767.0,235,77,,,"{'channel_id': '1113708892841340928', 'rookie_year': '2021'}",7733,Josh,nfl,Ankle,TE,,bb7a78a0-def1-4e82-b04c-15236810229a,#joshpederson-NFL-JAX-87,TE,,,,,,
4707,,,judd,Mississippi,,,30751.0,akeem,,5.0,['RB'],,False,,[],Southern (NC),36.0,,akeemjudd,Judd,,,,19614.0,Inactive,,1534623026604.0,29.0,9999999.0,,,Akeem Judd,,1992-12-11,12129.0,225,70,837933.0,3128756.0,,4707,Akeem,nfl,,RB,,015af24c-5327-4d6a-84ea-088bbc9f747c,#akeemjudd-NFL-FA-36,,,,,,,
9502,,D2BEC2F1C55E,dell,Houston,,,,tank,,1.0,['WR'],,True,HOU,[],Mainland (FL),3.0,,tankdell,Dell,,,2.0,,Active,,1722273005757.0,24.0,53.0,,,Tank Dell,1128222.0,1999-10-29,16935.0,165,70,,,"{'channel_id': '1113708783609081857', 'rookie_year': '2023'}",9502,Tank,nfl,,WR,,25e7b423-f716-4d1a-9623-cee3e7d822ab,#tankdell-NFL-HOU-3,SWR,,9502,WR22,53.1,"August 2, 2024",22.0
110,,,gostkowski,Memphis,,,7867.0,stephen,,16.0,['K'],,True,,[],Madison Central (MS),3.0,,stephengostkowski,Gostkowski,,,,2982.0,Inactive,,1610046958339.0,37.0,172.0,,,Stephen Gostkowski,,1984-01-28,4932.0,215,73,177862.0,9704.0,"{'channel_id': '1116852646783746048', 'injury_override_regular_2020_5': 'Active'}",110,Stephen,nfl,,K,00-0024333,a527b7db-0b52-4379-9e4c-2e08c1fe1bed,#stephengostkowski-NFL-FA-3,,3937.0,,,,,
11456,,AC25BADF826A,harrison,Oregon State,,,,treshaun,,1.0,['WR'],Questionable,True,TEN,[],Garfield (WA),82.0,,treshaunharrison,Harrison,,,10.0,,Active,,1723066225349.0,24.0,611.0,,,Tre'Shaun Harrison,1126013.0,2000-06-26,17328.0,188,71,,,"{'channel_id': '1113708833831677953', 'rookie_year': '2023'}",11456,Tre'Shaun,nfl,Ankle,WR,,a724ff80-f326-11ed-8bd1-531b5a712bd5,#treshaunharrison-NFL-TEN-82,SWR,,,,,,
5397,,,moore,North Texas,,,31265.0,trevor,,4.0,['K'],,True,,[],Edmund North,0.0,,trevormoore,Moore,,,,20476.0,Active,,1533679820226.0,27.0,953.0,,,Trevor Moore,,1994-10-31,13288.0,187,71,,3122979.0,{'channel_id': '1116853095775600640'},5397,Trevor,nfl,,K,,4a42be1d-bd13-40e9-93ff-3262bc2792c9,#trevormoore-NFL-FA-0,,,,,,,
8199,,,king,Miami (FL),,,,deriq,,2.0,['QB'],,True,,[],Manvel (TX),0.0,,deriqking,King,,,,,Active,,1669161954097.0,25.0,379.0,,,D'Eriq King,921395.0,1997-08-24,15971.0,200,71,,,"{'channel_id': '1116853473661419520', 'source_id': 'eb038017-e95d-4a9f-b586-064082c50f7e', 'years_exp_shift': '1'}",8199,D'Eriq,nfl,,QB,,ead606a0-cfe8-11ec-8762-8dfa2bbad12c,#deriqking-NFL-FA-0,,,,,,,
11886,,8943DB08CCA5,griffin,Mississippi State,,,,lideatrick,,0.0,['WR'],,True,LV,[],Philadelphia (MS),81.0,,lideatrickgriffin,Griffin,,,,,Active,,1714272039051.0,23.0,691.0,,,Lideatrick Griffin,1231735.0,2001-01-23,17973.0,180,70,,,"{'channel_id': '1113708774868152320', 'rookie_year': '2024'}",11886,Lideatrick,nfl,,WR,,fffee080-04ff-11ef-8a9a-5f3b29e3b4c8,#lideatrickgriffin-NFL-LV-81,SWR,,,,,,
2307,,F69E8724A59D,mariota,Oregon,,,28390.0,marcus,,9.0,['QB'],,True,WAS,[],St. Louis (HI),0.0,,marcusmariota,Mariota,,,2.0,16763.0,Active,,1718378447948.0,30.0,454.0,,,Marcus Mariota,607843.0,1993-10-30,10074.0,222,76,607843.0,2576980.0,"{'channel_id': '1113708698234023936', 'rookie_year': '2015'}",2307,Marcus,nfl,,QB,00-0032268,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,#marcusmariota-NFL-WAS-0,QB,9385.0,,,,,
8178,,1B8C87981CF4,sanders,Ole Miss,,,,braylon,,2.0,['WR'],,True,MIA,[],Callaway (GA),86.0,,braylonsanders,Sanders,,,9.0,,Active,,1705365060812.0,25.0,509.0,,,Braylon Sanders,1068199.0,1999-01-21,16013.0,190,73,,,"{'channel_id': '1113708734745440256', 'rookie_year': '2022'}",8178,Braylon,nfl,,WR,,011ab650-d3b2-11ec-96a0-c3471a31202c,#braylonsanders-NFL-MIA-86,SWR,,,,,,
3969,,EFB4C2E95F6C,fournette,LSU,,,30117.0,leonard,,7.0,['RB'],,True,,[],St. Augustine (LA),5.0,,leonardfournette,Fournette,,,,18803.0,Active,,1720721141911.0,28.0,235.0,,,Leonard Fournette,822013.0,1995-01-18,11687.0,228,72,822013.0,3115364.0,"{'channel_id': '1116851189858701312', 'rookie_year': '2017'}",3969,Leonard,nfl,,RB,00-0033856,7f46a7be-286e-4bfe-8778-d03dbe600ce9,#leonardfournette-NFL-FA-5,,12132.0,,,,,
11539,,015D0D75A8B5,bates,Arkansas,,,,jake,,1.0,['K'],,True,DET,[],Tomball (TX),43.0,,jakebates,Bates,,,1.0,,Active,,1718468112332.0,25.0,411.0,,,Jake Bates,1236651.0,1999-03-03,17376.0,202,70,,,"{'channel_id': '1113708811308265472', 'rookie_year': '2023'}",11539,Jake,nfl,,K,,3a724be0-3075-11ee-bdab-4565792ee2a3,#jakebates-NFL-DET-43,K,,,,,,
11056,,3D6ABF9FFB1A,wayne,Pittsburgh,,,,jared,,1.0,['WR'],Questionable,True,HOU,[],Clearwater Academy International (FL),89.0,,jaredwayne,Wayne,,,,,Inactive,,1721950238864.0,23.0,578.0,,,Jared Wayne,1176733.0,2000-10-07,16847.0,210,75,,,"{'channel_id': '1113708783659413504', 'rookie_year': '2023'}",11056,Jared,nfl,Undisclosed,WR,,28c09980-e6ea-11ed-8605-b736dbb934f2,#jaredwayne-NFL-HOU-89,,,,,,,
1466,,A7EC5CA607D1,kelce,Cincinnati,,,26686.0,travis,,11.0,['TE'],,True,KC,[],Cleveland Heights (OH),87.0,,traviskelce,Kelce,,,1.0,15048.0,Active,,1722117950254.0,34.0,25.0,,,Travis Kelce,448240.0,1989-10-05,8783.0,250,77,448240.0,15847.0,"{'channel_id': '1113708752030167040', 'rookie_year': '2013'}",1466,Travis,nfl,,TE,00-0030506,c3859e06-5f23-4302-a71b-04820a899d5f,#traviskelce-NFL-KC-87,TE,8411.0,1466,TE6,26.3,"August 2, 2024",6.0
11932,,,diliello,Austin Peay,,,,mike,,0.0,['QB'],,True,,[],,,,mikediliello,DiLiello,,,,,Active,,,,9999999.0,,,Mike DiLiello,,,,215,73,,,"{'channel_id': '1116852708716838912', 'rookie_year': '0'}",11932,Mike,nfl,,QB,,231edc30-05b1-11ef-a13a-ff850046e457,#mikediliello-NFL-FA,,,,,,,
5612,,,mahoungou,Purdue,,,31574.0,anthony,,4.0,['WR'],,True,,[],,6.0,,anthonymahoungou,Mahoungou,,,,20539.0,Active,,,27.0,9999999.0,,,Anthony Mahoungou,,1994-02-12,13281.0,210,75,867014.0,3892746.0,{'channel_id': '1116853131997609984'},5612,Anthony,nfl,,WR,,d01e73a9-481f-4e37-823c-0b074fa7b207,#anthonymahoungou-NFL-FA-6,,,,,,,
12340,,,larson,St. John’s,,,,alex,,0.0,['TE'],,True,,[],East Ridge (MN),,,alexlarson,Larson,,,,,Active,,,,9999999.0,,,Alex Larson,,,,240,79,,,"{'channel_id': '1113708725794795520', 'rookie_year': ''}",12340,Alex,nfl,,TE,,e5510c60-0c91-11ef-8b30-290113d6941c,#alexlarson-NFL-FA,,,,,,,
11378,,A23A11F61EC3,mims,Fresno State,,,,jordan,,1.0,['RB'],,True,NO,[],Menlo-Atherton (CA),33.0,,jordanmims,Mims,,,5.0,,Active,,1704761438963.0,25.0,362.0,,,Jordan Mims,976797.0,1999-06-16,17125.0,205,72,,,"{'channel_id': '1113708684711587840', 'rookie_year': '2023'}",11378,Jordan,nfl,,RB,,6d91ccf0-f013-11ed-88ef-07b7f7d6320c,#jordanmims-NFL-NO-33,RB,,,,,,
6149,,64C58E059552,slayton,Auburn,,,32003.0,darius,,5.0,['WR'],Questionable,True,NYG,[],Greater Atlanta Christian (GA),86.0,,dariusslayton,Slayton,,,3.0,20943.0,Active,,1722619520945.0,27.0,250.0,,,Darius Slayton,880557.0,1997-01-12,13522.0,198,73,880557.0,3916945.0,"{'channel_id': '1113708676910182401', 'rookie_year': '2019'}",6149,Darius,nfl,Undisclosed,WR, 00-0035535,82ed30a5-54a8-4ed0-b040-99c3a78fb055,#dariusslayton-NFL-NYG-86,RWR,14258.0,6149,,249.6,"August 2, 2024",
1868,,,gillmore,Colorado State,,,27627.0,crockett,,6.0,['TE'],,False,,[],Bushland (TX),80.0,,crockettgillmore,Gillmore,,,,16083.0,Inactive,,1519240801000.0,28.0,9999999.0,,,Crockett Gillmore,,1991-11-16,9555.0,260,"6'6""",541468.0,16775.0,,1868,Crockett,nfl,,TE,,988d1e04-588f-405e-968a-08813d019a72,#crockettgillmore-NFL-FA-80,,9625.0,,,,,
6047,,,mitchell,Oregon,,,32071.0,dillon,,3.0,['WR'],,True,,[],,13.0,,dillonmitchell,Mitchell,,,,20881.0,Inactive,,1578973826114.0,24.0,1577.0,,,Dillon Mitchell,,1997-05-16,13501.0,202,73,910570.0,4038938.0,{'channel_id': '1116853193762930688'},6047,Dillon,nfl,,WR, 00-0035002,ab04bbda-ee5d-45f8-851a-6fe36ad0c21a,#dillonmitchell-NFL-FA-13,,,,,,,
3515,,,maye,Minnesota,,,29861.0,kj,,6.0,['WR'],,True,,[],Murphy,19.0,,kjmaye,Maye,,,,18281.0,Active,,1535397649384.0,27.0,9999999.0,,,K.J. Maye,,1994-02-25,11588.0,194,70,651628.0,2970712.0,{'channel_id': '1116852871460028416'},3515,K.J.,nfl,,WR,00-0032653,3d61b215-f068-4cca-bbe2-cea9d1ba711f,#kjmaye-NFL-FA-19,,11536.0,,,,,
1967,,,lobato,Northern Colorado,,,27906.0,seth,,1.0,['QB'],,False,,[],,4.0,,sethlobato,Lobato,,,,16228.0,Inactive,,,26.0,9999999.0,,,Seth Lobato,,1990-12-05,,230,"6'4""",500573.0,17074.0,,1967,Seth,nfl,,QB,,60715039-37cb-498d-97de-3828467eea5c,#sethlobato-NFL-FA-4,,,,,,,
8214,,2A62DD110C26,turner,Nevada,,,,cole,,2.0,['TE'],,True,WAS,[],Clackamas (OR),85.0,,coleturner,Turner,,,3.0,,Active,,1706027155422.0,24.0,656.0,,,Cole Turner,1122692.0,2000-03-16,15923.0,240,78,,,"{'channel_id': '1113708701014847488', 'rookie_year': '2022'}",8214,Cole,nfl,,TE,,fc78ba73-7ef3-4dda-9a06-b5101f7ff7b1,#coleturner-NFL-WAS-85,TE,,,,,,
5270,,,ferguson,Memphis,,,,riley,,0.0,['QB'],,False,,[],David W. Butler,0.0,,rileyferguson,Ferguson,,,,20317.0,Active,,,26.0,9999999.0,,,Riley Ferguson,,1995-01-19,,210,76,,3044719.0,{'override_active': 'false'},5270,Riley,nfl,,QB,,1278e608-651d-42ee-931d-6e846bcb87dd,#rileyferguson-NFL-FA-0,,,,,,,
8039,,,blount,North Carolina Central,,,,jibri,,1.0,['TE'],,True,,[],St. Vincent-St. Mary (OH),0.0,,jibriblount,Blount,,,,,Active,,1627354261911.0,25.0,,,,Jibri Blount,,1996-10-21,15692.0,230,79,,,"{'channel_id': '1116853455726575616', 'rookie_year': '2021'}",8039,Jibri,nfl,,TE,,773edf56-467e-4eb8-9bd6-c8c5ba93f68b,#jibriblount-NFL-FA-0,,,,,,,
1520,,,williams,Alabama,,,26834.0,michael,,7.0,['TE'],,False,,[],Pickens County (AL),85.0,,michaelwilliams,Williams,,,,15129.0,Inactive,,,30.0,9999999.0,,,Michael Williams,,1990-06-27,8863.0,304,"6'6""",,15910.0,,1520,Michael,nfl,,TE,,b0368b8c-023f-4d85-ab53-3a5740d6ce99,#michaelwilliams-NFL-FA-85,,,,,,,
4815,,,riley,San Diego,,,30932.0,brian,,5.0,['WR'],,True,,[],Rancho Bernardo (CA),14.0,,brianriley,Riley,,,,19725.0,Active,,,26.0,9999999.0,,,Brian Riley,,1995-08-22,12365.0,200,75,752801.0,3061572.0,{'channel_id': '1116853026410201088'},4815,Brian,nfl,,WR,,bf377aee-7107-4655-be8e-73807d0331f6,#brianriley-NFL-FA-14,,,,,,,
11613,,,wease,Missouri,,,,theo,,0.0,['WR'],,True,,[],,,,theowease,Wease,,,,,Active,,,,,,,Theo Wease,,,,192,74,,,"{'channel_id': '1116852705596276736', 'source_id': '93e9e2af-8371-4a32-aaf0-af3cb3443a52'}",11613,Theo,nfl,,WR,,,#theowease-NFL-FA,,,,,,,
4149,,2F0B8B1EC5FF,williams,BYU,,,30247.0,jamaal,,7.0,['RB'],,True,NO,[],Summit (CA),21.0,,jamaalwilliams,Williams,,,3.0,18995.0,Active,,1722897909870.0,29.0,281.0,,,Jamaal Williams,695311.0,1995-04-03,11777.0,224,72,695311.0,2980453.0,"{'channel_id': '1113708682379554816', 'rookie_year': '2017'}",4149,Jamaal,nfl,,RB,00-0033948,122e131c-b08c-4b10-901d-481a20aeffb8,#jamaalwilliams-NFL-NO-21,RB,12298.0,4149,,280.8,"August 2, 2024",
2214,,,brate,Harvard,,,28267.0,cameron,,9.0,['TE'],,True,,[],Naperville Central (IL),84.0,,cameronbrate,Brate,,,,16593.0,Active,,1679074212655.0,31.0,367.0,,,Cameron Brate,552926.0,1991-07-03,10008.0,245,77,552926.0,17453.0,{'channel_id': '1116852786672173056'},2214,Cameron,nfl,,TE,00-0031273,5afe93fd-0caf-4cca-83fc-7f405bebfa3e,#cameronbrate-NFL-FA-84,,10193.0,,,,,
36,,,hasselbeck,Boston College,,,4416.0,matt,,22.0,['QB'],,False,,[],Xaverian Brothers (MA),8.0,,matthasselbeck,Hasselbeck,,,,1034.0,Inactive,,,44.0,9999999.0,,,Matt Hasselbeck,,1975-09-25,949.0,235,"6'4""",24535.0,1575.0,,36,Matt,nfl,,QB,,7d8eba61-208d-4d91-86cd-704ad05cb7f4,#matthasselbeck-NFL-FA-8,,519.0,,,,,
1060,,,streeter,Miami,,,25908.0,tommy,,2.0,['WR'],,False,,[],,85.0,,tommystreeter,Streeter,,,,13854.0,Inactive,,,28.0,9999999.0,,,Tommy Streeter,,1989-10-07,,220,"6'5""",464668.0,15063.0,,1060,Tommy,nfl,,WR,,73b3918b-e4e6-4f41-aaa4-42488f757c3d,#tommystreeter-NFL-FA-85,,,,,,,
499,,,barth,North Carolina,,,9219.0,connor,,12.0,['K'],,False,,[],Hoggard (NC),4.0,,connorbarth,Barth,,,,10092.0,Inactive,,1511205902002.0,34.0,9999999.0,,,Connor Barth,,1986-04-11,5849.0,204,"5'11""",268490.0,11737.0,,499,Connor,nfl,,K,00-0026138,4869b8db-2e38-4327-af11-cc1e17ef3490,#connorbarth-NFL-FA-4,,5048.0,,,,,
4017,,E96B7CB81FFD,watson,Clemson,,,30125.0,deshaun,,7.0,['QB'],,True,CLE,[],Gainesville (GA),4.0,,deshaunwatson,Watson,,,1.0,18857.0,Active,,1722983412288.0,28.0,137.0,,,Deshaun Watson,828743.0,1995-09-14,11712.0,223,75,828743.0,3122840.0,"{'channel_id': '1113708843218530304', 'rookie_year': '2017'}",4017,Deshaun,nfl,,QB,00-0033537,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,#deshaunwatson-NFL-CLE-4,QB,12151.0,4017,QB23,163.4,"August 2, 2024",23.0
4464,,480B540D8AF9,mullens,Southern Miss,,,30563.0,nick,,7.0,['QB'],,True,MIN,[],Spain Park (AL),12.0,,nickmullens,Mullens,,,3.0,19330.0,Active,,1710357357224.0,29.0,493.0,,,Nick Mullens,748309.0,1995-03-21,12511.0,210,72,748309.0,3059989.0,"{'channel_id': '1113708710011629568', 'rookie_year': '2017'}",4464,Nick,nfl,,QB,00-0033319,7738fea8-7ea2-4c4c-b589-bca90b070819,#nickmullens-NFL-MIN-12,QB,12684.0,,,,,
5310,,,callaway,Florida,,,31075.0,antonio,,5.0,['WR'],,True,,[],Washington (FL),80.0,,antoniocallaway,Callaway,,,,19917.0,Active,,1685994047570.0,26.0,9999999.0,,,Antonio Callaway,879022.0,1997-01-09,12468.0,200,71,879022.0,3915097.0,{'channel_id': '1116853085331783680'},5310,Antonio,nfl,,WR,00-0034772,71d9c2a0-81ee-4788-86bb-7ae326396e73,#antoniocallaway-NFL-FA-80,,13108.0,,,,,
2044,,,chancellor,North Texas,,,,brelan,,0.0,['WR'],,False,,[],,6.0,,brelanchancellor,Chancellor,,,,16336.0,Inactive,,,25.0,9999999.0,,,Brelan Chancellor,,1992-08-06,,185,"5'8""",559327.0,,,2044,Brelan,nfl,,WR,,dd01994b-94fd-487b-9ed2-3b788f80665b,#brelanchancellor-NFL-FA-6,,,,,,,
701,,,dickson,Oregon,,,24045.0,ed,,12.0,['TE'],,False,,[],Bellflower (CA),84.0,,eddickson,Dickson,,,,12153.0,Inactive,,1668713703082.0,34.0,9999999.0,,,Ed Dickson,,1987-07-25,6530.0,250,76,296060.0,13272.0,,701,Ed,nfl,,TE,00-0027675,46bb9a85-523c-4530-95c3-2c2a9737e65f,#eddickson-NFL-FA-84,,5840.0,,,,,
4768,,,zaruba,Simon Fraser,,,30908.0,adam,,5.0,['TE'],,True,,[],Carson Graham (CAN),80.0,,adamzaruba,Zaruba,,,,19686.0,Inactive,,1536116407908.0,30.0,9999999.0,,,Adam Zaruba,,1991-03-03,12306.0,265,77,926817.0,4242607.0,{'channel_id': '1116853018877231104'},4768,Adam,nfl,,TE,,1f8b148f-fbc2-4a1f-a9b1-51c355664710,#adamzaruba-NFL-FA-80,,12993.0,,,,,
